portfolio_name,position_date,identifier_client,book_price,quantity,curve_name
USIG,2025-04-30,US16876AAA25,86.8,602265.16,USD_SWAP
USIG,2025-04-30,US13645RAF10,103.89,870385.86,USD_SWAP
USIG,2025-04-30,US68389XBP96,83.1,2256231.83,USD_SWAP
USIG,2025-04-30,US87612EAU01,114.85,852565.1,USD_SWAP
USIG,2025-04-30,US74735K2C55,89.36,818348.06,USD_SWAP
USIG,2025-04-30,US031162AW01,108.04,867017.23,USD_SWAP
USIG,2025-04-30,US476556CX17,105.84,452680.36,USD_SWAP
USIG,2025-04-30,US594918CU62,90.25,631163.18,USD_SWAP
USIG,2025-04-30,US654106AD51,78.41,717492.79,USD_SWAP
USIG,2025-04-30,US127097AM58,96.62,448340.32,USD_SWAP
USIG,2025-04-30,US10373QBR02,72.61,1645747.26,USD_SWAP
USIG,2025-04-30,US037833DQ02,66.77,1461473.19,USD_SWAP
USIG,2025-04-30,US084664CX75,59.2,709766.09,USD_SWAP
USIG,2025-04-30,US337358BA27,113.97,920295.89,USD_SWAP
USIG,2025-04-30,US83368RBS04,105.31,2075418.14,USD_SWAP
USIG,2025-04-30,US14040HDH57,101.06,1542919.51,USD_SWAP
USIG,2025-04-30,US278865BG49,53.6,438610.35,USD_SWAP
USIG,2025-04-30,US06849AAB52,106.89,1033187.39,USD_SWAP
USIG,2025-04-30,US713448BZ06,83.63,614581.54,USD_SWAP
USIG,2025-04-30,US66989HAS76,63.35,1326408.51,USD_SWAP
USIG,2025-04-30,US92343VGL27,70.0,1063199.3,USD_SWAP
USIG,2025-04-30,US585055AY20,83.82,185001.63,USD_SWAP
USIG,2025-04-30,US77310VAA26,59.2,736728.24,USD_SWAP
USIG,2025-04-30,US040555CH53,97.96,390210.99,USD_SWAP
USIG,2025-04-30,US26442CAH79,98.56,1027805.49,USD_SWAP
USIG,2025-04-30,US46625HHF01,109.3,4213276.28,USD_SWAP
USIG,2025-04-30,US06738ECL74,106.43,2364051.18,USD_SWAP
USIG,2025-04-30,US740816AP89,59.68,298735.73,USD_SWAP
USIG,2025-04-30,US92660FAT12,99.06,558572.8,USD_SWAP
USIG,2025-04-30,US13645RBG83,71.69,1045919.02,USD_SWAP
USIG,2025-04-30,US87088QAA22,99.25,706922.54,USD_SWAP
USIG,2025-04-30,US907818FY94,76.2,561152.39,USD_SWAP
USIG,2025-04-30,US694308KP16,107.59,1630874.59,USD_SWAP
USIG,2025-04-30,US96337RAC60,100.31,1294240.66,USD_SWAP
USIG,2025-04-30,US931142DQ36,87.33,476170.52,USD_SWAP
USIG,2025-04-30,US86562MCK45,71.01,502786.75,USD_SWAP
USIG,2025-04-30,US03063UAA97,96.49,475975.31,USD_SWAP
USIG,2025-04-30,US166756AH97,57.01,715069.81,USD_SWAP
USIG,2025-04-30,US961214EQ27,72.0,1100292.31,USD_SWAP
USIG,2025-04-30,US50212YAK01,100.81,801336.11,USD_SWAP
USIG,2025-04-30,US822582AD40,109.71,4276574.07,USD_SWAP
USIG,2025-04-30,US369550AT59,78.68,573174.74,USD_SWAP
USIG,2025-04-30,US92840VAQ59,106.9,1825926.52,USD_SWAP
USIG,2025-04-30,US853254DC16,101.21,2544336.32,USD_SWAP
USIG,2025-04-30,US046353AG32,83.7,1291171.33,USD_SWAP
USIG,2025-04-30,US82937TAD46,86.8,221371.18,USD_SWAP
USIG,2025-04-30,US36962G4B75,115.08,1188401.46,USD_SWAP
USIG,2025-04-30,US00131LAK17,74.88,1964819.79,USD_SWAP
USIG,2025-04-30,US589331AQ02,104.49,579646.95,USD_SWAP
USIG,2025-04-30,US532457BJ65,79.57,512814.24,USD_SWAP
USIG,2025-04-30,US74456QCE44,52.37,373131.71,USD_SWAP
USIG,2025-04-30,US172967LU33,83.5,1361039.89,USD_SWAP
USIG,2025-04-30,US55336VBY56,97.29,788597.4,USD_SWAP
USIG,2025-04-30,US378272CA49,99.51,824094.28,USD_SWAP
USIG,2025-04-30,US91324PBE16,111.24,1243509.78,USD_SWAP
USIG,2025-04-30,US904678AS85,97.66,9940.47,USD_SWAP
USIG,2025-04-30,US454889AM82,104.88,548894.15,USD_SWAP
USIG,2025-04-30,US22535WAN74,101.68,2662657.77,USD_SWAP
USIG,2025-04-30,US29273VBE92,99.78,352061.64,USD_SWAP
USIG,2025-04-30,US87089NAA81,98.38,1000761.67,USD_SWAP
USIG,2025-04-30,US902133AG25,115.97,954813.33,USD_SWAP
USIG,2025-04-30,US12189LAA98,103.38,1342936.91,USD_SWAP
USIG,2025-04-30,US013817AK77,103.85,1026120.55,USD_SWAP
USIG,2025-04-30,US260543DL48,96.5,684969.35,USD_SWAP
USIG,2025-04-30,US250847EA44,102.01,246763.81,USD_SWAP
USIG,2025-04-30,US20030NAM39,108.69,948587.25,USD_SWAP
USIG,2025-04-30,US85440KAD63,58.34,441860.83,USD_SWAP
USIG,2025-04-30,US677347CE41,111.57,595771.04,USD_SWAP
USIG,2025-04-30,US38239KAA60,90.31,375314.73,USD_SWAP
USIG,2025-04-30,US913017BS77,103.3,558661.72,USD_SWAP
USIG,2025-04-30,US927804FB53,104.71,1020110.83,USD_SWAP
USIG,2025-04-30,US008252AR98,97.37,447547.83,USD_SWAP
USIG,2025-04-30,US045054AS24,99.32,1338009.36,USD_SWAP
USIG,2025-04-30,US20030NDH17,81.82,1964862.0,USD_SWAP
USIG,2025-04-30,US695114CB21,104.11,595231.77,USD_SWAP
USIG,2025-04-30,US36962G3A02,106.36,495365.23,USD_SWAP
USIG,2025-04-30,US842400EV18,100.27,432807.48,USD_SWAP
USIG,2025-04-30,US06051GMB22,97.55,3697716.0,USD_SWAP
USIG,2025-04-30,US149123CB51,81.4,2100420.45,USD_SWAP
USIG,2025-04-30,US05946KAR23,102.1,1305644.52,USD_SWAP
USIG,2025-04-30,US92840VAU61,98.89,1314636.83,USD_SWAP
USIG,2025-04-30,US713448CC02,78.93,223013.47,USD_SWAP
USIG,2025-04-30,US745332BX33,107.06,350211.8,USD_SWAP
USIG,2025-04-30,US035240AS95,88.21,413771.71,USD_SWAP
USIG,2025-04-30,US539830AW96,103.68,423887.69,USD_SWAP
USIG,2025-04-30,US771196BH42,83.55,1043508.7,USD_SWAP
USIG,2025-04-30,US251526CY36,97.46,1682756.42,USD_SWAP
USIG,2025-04-30,US149123BS95,98.3,1196201.92,USD_SWAP
USIG,2025-04-30,US24703TAP12,98.28,1090091.86,USD_SWAP
USIG,2025-04-30,US89153VAX73,72.15,883151.46,USD_SWAP
USIG,2025-04-30,US06738ECV56,96.97,2807169.75,USD_SWAP
USIG,2025-04-30,US494550AQ90,109.31,813860.17,USD_SWAP
USIG,2025-04-30,US20030NCL38,91.31,1362480.0,USD_SWAP
USIG,2025-04-30,US14040HDA05,104.02,2740955.55,USD_SWAP
USIG,2025-04-30,US87612GAK76,97.87,1093275.56,USD_SWAP
USIG,2025-04-30,US89417EAH27,99.37,1033781.78,USD_SWAP
USIG,2025-04-30,US853254CZ10,102.62,2150320.48,USD_SWAP
USIG,2025-04-30,US037833EK23,62.59,1744130.83,USD_SWAP
USIG,2025-04-30,US842400JG95,97.87,621747.7,USD_SWAP
USIG,2025-04-30,US209111ES80,107.97,854966.66,USD_SWAP
USIG,2025-04-30,US07274EAL74,104.14,2539409.98,USD_SWAP
USIG,2025-04-30,US87612EBA38,83.7,1382430.17,USD_SWAP
USIG,2025-04-30,US10112RBH66,104.38,913180.45,USD_SWAP
USIG,2025-04-30,US931142EP44,67.22,707131.47,USD_SWAP
USIG,2025-04-30,US737679DB35,110.21,851637.98,USD_SWAP
USIG,2025-04-30,US874060AY21,73.26,1890756.59,USD_SWAP
USIG,2025-04-30,US010392FB98,106.62,855839.01,USD_SWAP
USIG,2025-04-30,US00206RFW79,94.43,978741.62,USD_SWAP
USIG,2025-04-30,US06051GHU67,85.32,1992693.08,USD_SWAP
USIG,2025-04-30,US037833DW79,62.36,2496997.71,USD_SWAP
USIG,2025-04-30,US925650AF04,99.49,419462.62,USD_SWAP
USIG,2025-04-30,US00205GAC15,93.91,415159.87,USD_SWAP
USIG,2025-04-30,US48305QAF00,70.21,770371.06,USD_SWAP
USIG,2025-04-30,US14040HDF91,102.39,1567378.04,USD_SWAP
USIG,2025-04-30,US350930AA10,99.95,1769708.38,USD_SWAP
USIG,2025-04-30,US459200KB68,86.59,2647598.7,USD_SWAP
USIG,2025-04-30,US21987BBG23,100.43,2383201.23,USD_SWAP
USIG,2025-04-30,US911312AJ59,107.5,2614712.68,USD_SWAP
USIG,2025-04-30,US72650RBP64,99.22,918649.54,USD_SWAP
USIG,2025-04-30,US125523CJ75,75.61,1005834.57,USD_SWAP
USIG,2025-04-30,US462613AR18,99.57,614702.57,USD_SWAP
USIG,2025-04-30,US191216CX63,61.63,1542291.55,USD_SWAP
USIG,2025-04-30,US052528AT35,95.72,1546851.85,USD_SWAP
USIG,2025-04-30,US191216DC18,59.7,1238459.92,USD_SWAP
USIG,2025-04-30,US72014TAD19,68.77,480444.62,USD_SWAP
USIG,2025-04-30,US872898AD36,75.4,901037.25,USD_SWAP
USIG,2025-04-30,US023135AQ91,96.57,2228876.34,USD_SWAP
USIG,2025-04-30,US91324PAX06,109.86,901059.08,USD_SWAP
USIG,2025-04-30,US046353AX64,54.2,511119.61,USD_SWAP
USIG,2025-04-30,US478160CG79,80.01,1138212.61,USD_SWAP
USIG,2025-04-30,US446150BD56,99.73,1995745.43,USD_SWAP
USIG,2025-04-30,US04273WAE12,100.22,783622.13,USD_SWAP
USIG,2025-04-30,US037833EF38,62.17,2734605.99,USD_SWAP
USIG,2025-04-30,US06406RBU05,108.71,1782791.49,USD_SWAP
USIG,2025-04-30,US59562VAP22,104.57,717277.17,USD_SWAP
USIG,2025-04-30,US084664BV29,87.92,494071.54,USD_SWAP
USIG,2025-04-30,US015271BE86,98.66,773116.53,USD_SWAP
USIG,2025-04-30,US031162CR97,75.21,1674495.43,USD_SWAP
USIG,2025-04-30,US74005PBD50,78.55,810086.48,USD_SWAP
USIG,2025-04-30,US74005PBS20,52.2,243628.96,USD_SWAP
USIG,2025-04-30,US928668CH38,98.09,714885.62,USD_SWAP
USIG,2025-04-30,US853254CU23,103.77,1585181.34,USD_SWAP
USIG,2025-04-30,US377372AE71,109.7,4650911.16,USD_SWAP
USIG,2025-04-30,US983024AN02,104.82,2757857.31,USD_SWAP
USIG,2025-04-30,US404530AC17,68.49,578698.76,USD_SWAP
USIG,2025-04-30,US668444AC61,92.47,570666.35,USD_SWAP
USIG,2025-04-30,US06738ECE32,111.07,3544741.39,USD_SWAP
USIG,2025-04-30,US01609WAU62,85.76,1600333.74,USD_SWAP
USIG,2025-04-30,US95000U2Q52,73.52,4065015.1,USD_SWAP
USIG,2025-04-30,US416515AS38,103.89,632670.07,USD_SWAP
USIG,2025-04-30,US761713BA36,100.3,1184493.48,USD_SWAP
USIG,2025-04-30,US478160CM48,76.33,934577.23,USD_SWAP
USIG,2025-04-30,US12803RAC88,108.25,839631.85,USD_SWAP
USIG,2025-04-30,US29273RBE80,93.29,800379.7,USD_SWAP
USIG,2025-04-30,US136385BC44,97.22,749774.09,USD_SWAP
USIG,2025-04-30,US19828AAC18,98.61,816554.13,USD_SWAP
USIG,2025-04-30,US49456BBC46,101.31,212754.15,USD_SWAP
USIG,2025-04-30,US592189AA23,75.32,317054.28,USD_SWAP
USIG,2025-04-30,US002824BN93,93.72,537752.06,USD_SWAP
USIG,2025-04-30,US694308KR71,99.87,1342088.93,USD_SWAP
USIG,2025-04-30,US92213HAA05,100.39,15181.93,USD_SWAP
USIG,2025-04-30,US58013MEC47,108.4,1321384.48,USD_SWAP
USIG,2025-04-30,US69351UAM53,109.3,453894.83,USD_SWAP
USIG,2025-04-30,US370334CH52,91.24,585477.81,USD_SWAP
USIG,2025-04-30,US98459LAC72,58.77,436586.81,USD_SWAP
USIG,2025-04-30,US665772CE73,99.36,499527.39,USD_SWAP
USIG,2025-04-30,US00206RDR03,98.25,1559865.29,USD_SWAP
USIG,2025-04-30,US404119DB22,100.69,2466594.75,USD_SWAP
USIG,2025-04-30,US539439BA62,99.79,1189481.12,USD_SWAP
USIG,2025-04-30,US575718AH47,56.26,447345.55,USD_SWAP
USIG,2025-04-30,US22303QAH39,110.95,275599.59,USD_SWAP
USIG,2025-04-30,US25156PBC68,93.33,850912.04,USD_SWAP
USIG,2025-04-30,US87612EAR71,110.47,826526.01,USD_SWAP
USIG,2025-04-30,US459200KK67,71.84,847318.32,USD_SWAP
USIG,2025-04-30,US023135BT22,60.35,2293195.37,USD_SWAP
USIG,2025-04-30,US29336TAE01,99.09,749548.58,USD_SWAP
USIG,2025-04-30,US136385AE19,103.57,728859.94,USD_SWAP
USIG,2025-04-30,US17275RAF91,101.59,3114259.27,USD_SWAP
USIG,2025-04-30,US00135TAE47,101.4,1446180.28,USD_SWAP
USIG,2025-04-30,US12803RAH75,103.1,1847577.44,USD_SWAP
USIG,2025-04-30,US70109HAJ41,108.61,445570.92,USD_SWAP
USIG,2025-04-30,US045054AR41,100.45,1066565.75,USD_SWAP
USIG,2025-04-30,US980236AR40,94.85,1527362.01,USD_SWAP
USIG,2025-04-30,US931142EV12,62.19,1503482.09,USD_SWAP
USIG,2025-04-30,US369550BH03,88.04,991009.14,USD_SWAP
USIG,2025-04-30,US872652AA01,100.39,404814.17,USD_SWAP
USIG,2025-04-30,US12591DAD30,95.82,378019.79,USD_SWAP
USIG,2025-04-30,US25278XBC20,99.24,1381951.61,USD_SWAP
USIG,2025-04-30,US907818FT00,75.26,1023896.01,USD_SWAP
USIG,2025-04-30,US30225VAU17,97.84,767355.32,USD_SWAP
USIG,2025-04-30,US822582CK64,71.14,629244.31,USD_SWAP
USIG,2025-04-30,US66989HAF55,80.75,797160.48,USD_SWAP
USIG,2025-04-30,US494550AT30,100.88,852801.25,USD_SWAP
USIG,2025-04-30,US68902VAL18,75.1,890285.56,USD_SWAP
USIG,2025-04-30,US14448CAR51,77.99,1870764.1,USD_SWAP
USIG,2025-04-30,US343498AD32,100.5,264259.0,USD_SWAP
USIG,2025-04-30,US224044CF21,92.76,996052.34,USD_SWAP
USIG,2025-04-30,US61744YAL20,85.49,2808211.68,USD_SWAP
USIG,2025-04-30,US50220PAE34,75.42,794391.53,USD_SWAP
USIG,2025-04-30,US82938NAD66,87.66,272232.33,USD_SWAP
USIG,2025-04-30,US82938NAJ37,84.02,621010.16,USD_SWAP
USIG,2025-04-30,US913017CW70,90.4,1102878.62,USD_SWAP
USIG,2025-04-30,US444859CD21,98.6,24843.72,USD_SWAP
USIG,2025-04-30,US446413BB10,100.44,761787.44,USD_SWAP
USIG,2025-04-30,US834423AF20,100.6,637896.22,USD_SWAP
USIG,2025-04-30,US46647PCD69,74.36,2393747.09,USD_SWAP
USIG,2025-04-30,US4042Q1AB39,100.06,692922.88,USD_SWAP
USIG,2025-04-30,US361448BS11,98.78,699937.42,USD_SWAP
USIG,2025-04-30,US059165EC09,107.87,494913.31,USD_SWAP
USIG,2025-04-30,US126650CM08,93.7,938443.87,USD_SWAP
USIG,2025-04-30,US64110DAN49,100.17,660074.33,USD_SWAP
USIG,2025-04-30,US478160BV55,80.24,2339699.34,USD_SWAP
USIG,2025-04-30,US532457BY33,56.68,1155255.27,USD_SWAP
USIG,2025-04-30,US771196AU61,117.85,1527855.48,USD_SWAP
USIG,2025-04-30,US478160CT90,55.37,963060.19,USD_SWAP
USIG,2025-04-30,US55608JBQ04,104.37,1729713.35,USD_SWAP
USIG,2025-04-30,US010392EZ75,107.61,430291.23,USD_SWAP
USIG,2025-04-30,US78409VAB09,111.34,348477.21,USD_SWAP
USIG,2025-04-30,US05526DCC74,100.12,1118599.8,USD_SWAP
USIG,2025-04-30,US745332BU93,98.64,428560.2,USD_SWAP
USIG,2025-04-30,US693475BU84,109.18,3649811.62,USD_SWAP
USIG,2025-04-30,US10549PAG63,109.95,244330.0,USD_SWAP
USIG,2025-04-30,US87612GAF81,105.34,1608084.8,USD_SWAP
USIG,2025-04-30,US404280ES41,99.14,2648068.05,USD_SWAP
USIG,2025-04-30,US29273VBA70,98.98,1891592.68,USD_SWAP
USIG,2025-04-30,US36962G3P70,104.9,1353212.16,USD_SWAP
USIG,2025-04-30,US11120BAA52,100.64,366315.43,USD_SWAP
USIG,2025-04-30,US893526DF78,98.64,554561.56,USD_SWAP
USIG,2025-04-30,US29736RAC43,105.59,666873.12,USD_SWAP
USIG,2025-04-30,US037735CE55,101.75,331956.33,USD_SWAP
USIG,2025-04-30,US03523TBU16,101.04,3071898.43,USD_SWAP
USIG,2025-04-30,US233853BF64,99.61,495885.35,USD_SWAP
USIG,2025-04-30,US82939GAQ10,73.97,1018197.29,USD_SWAP
USIG,2025-04-30,US629377CT71,107.11,1294659.33,USD_SWAP
USIG,2025-04-30,US031162DA53,70.63,786424.03,USD_SWAP
USIG,2025-04-30,US59562VAM90,105.68,2791263.11,USD_SWAP
USIG,2025-04-30,US037833DZ01,59.02,1153915.17,USD_SWAP
USIG,2025-04-30,US06417XAG60,92.16,1767984.63,USD_SWAP
USIG,2025-04-30,US224044CU97,97.87,666120.73,USD_SWAP
USIG,2025-04-30,US694308KM84,103.5,1603095.39,USD_SWAP
USIG,2025-04-30,US037833BA77,76.94,2285739.79,USD_SWAP
USIG,2025-04-30,US113004AA39,101.2,556697.39,USD_SWAP
USIG,2025-04-30,US185508AE83,108.07,422775.67,USD_SWAP
USIG,2025-04-30,US594918CE21,66.74,5527181.42,USD_SWAP
USIG,2025-04-30,US16411QAS03,100.25,1910786.68,USD_SWAP
USIG,2025-04-30,US91324PDT66,80.12,1641050.04,USD_SWAP
USIG,2025-04-30,US86562MCQ15,73.41,356489.92,USD_SWAP
USIG,2025-04-30,US889175BD66,107.11,491016.49,USD_SWAP
USIG,2025-04-30,US20030NCJ81,85.59,1557213.47,USD_SWAP
USIG,2025-04-30,US82939CAE75,87.87,710178.12,USD_SWAP
USIG,2025-04-30,US883556CM25,70.57,1349343.73,USD_SWAP
USIG,2025-04-30,US773903AE95,108.58,346571.79,USD_SWAP
USIG,2025-04-30,US984851AH89,109.03,1022170.54,USD_SWAP
USIG,2025-04-30,US82939GAJ76,79.32,962903.4,USD_SWAP
USIG,2025-04-30,US760130AB09,99.95,799582.61,USD_SWAP
USIG,2025-04-30,US55336VBX73,98.17,2009331.9,USD_SWAP
USIG,2025-04-30,US369550BQ02,71.48,577348.95,USD_SWAP
USIG,2025-04-30,US70213BAC54,92.12,688549.49,USD_SWAP
USIG,2025-04-30,US745867AT82,102.82,440888.08,USD_SWAP
USIG,2025-04-30,US639057AN83,101.45,2389208.68,USD_SWAP
USIG,2025-04-30,US11135FBV22,95.53,3493520.72,USD_SWAP
USIG,2025-04-30,US58769JBH95,98.83,297584.71,USD_SWAP
USIG,2025-04-30,US594918CD48,59.82,3246827.18,USD_SWAP
USIG,2025-04-30,US71845JAC27,94.3,267876.59,USD_SWAP
USIG,2025-04-30,US931142CY78,99.19,659585.84,USD_SWAP
USIG,2025-04-30,US36321PAC41,76.85,1580065.61,USD_SWAP
USIG,2025-04-30,US04686JAG67,100.72,997884.25,USD_SWAP
USIG,2025-04-30,US883203CE97,99.01,901017.04,USD_SWAP
USIG,2025-04-30,US092113AX77,102.77,892951.68,USD_SWAP
USIG,2025-04-30,US571748BH49,93.8,762136.28,USD_SWAP
USIG,2025-04-30,US92343VFT61,69.65,2882667.76,USD_SWAP
USIG,2025-04-30,US02666TAJ60,96.81,725575.7,USD_SWAP
USIG,2025-04-30,US29446MAG78,81.18,629786.5,USD_SWAP
USIG,2025-04-30,US341099CH09,109.43,797369.43,USD_SWAP
USIG,2025-04-30,US096630AK44,98.94,942371.9,USD_SWAP
USIG,2025-04-30,US456837BS18,100.17,528320.6,USD_SWAP
USIG,2025-04-30,US67777JAM09,71.02,552932.03,USD_SWAP
USIG,2025-04-30,US00188LAA52,95.61,841458.92,USD_SWAP
USIG,2025-04-30,US91324PDY51,71.27,1087403.96,USD_SWAP
USIG,2025-04-30,US30212PBL85,98.06,1450702.19,USD_SWAP
USIG,2025-04-30,US250847EB27,110.24,180626.73,USD_SWAP
USIG,2025-04-30,US75968NAG60,101.81,472755.38,USD_SWAP
USIG,2025-04-30,US718547AY80,94.43,945044.09,USD_SWAP
USIG,2025-04-30,US110122CQ99,87.21,2621101.41,USD_SWAP
USIG,2025-04-30,US02364WAJ45,106.46,1691802.58,USD_SWAP
USIG,2025-04-30,US532457BC13,105.78,466237.64,USD_SWAP
USIG,2025-04-30,US126408GK35,106.75,1076382.95,USD_SWAP
USIG,2025-04-30,US406216BJ98,94.05,1457517.91,USD_SWAP
USIG,2025-04-30,US127097AL75,98.9,796170.55,USD_SWAP
USIG,2025-04-30,US404119AJ84,112.34,590915.49,USD_SWAP
USIG,2025-04-30,US548661CL92,103.31,481159.89,USD_SWAP
USIG,2025-04-30,US20825VAB80,104.69,629138.17,USD_SWAP
USIG,2025-04-30,US95000U3V39,101.06,2643415.6,USD_SWAP
USIG,2025-04-30,US12622NAC65,108.21,277840.49,USD_SWAP
USIG,2025-04-30,US199575AV32,102.5,406421.54,USD_SWAP
USIG,2025-04-30,US37045XED49,103.12,1378673.15,USD_SWAP
USIG,2025-04-30,US260543CK73,88.84,679136.78,USD_SWAP
USIG,2025-04-30,US98385XAM83,112.78,499715.66,USD_SWAP
USIG,2025-04-30,US254687EH59,112.73,2099767.45,USD_SWAP
USIG,2025-04-30,US654106AL77,77.07,1278849.41,USD_SWAP
USIG,2025-04-30,US78448TAM45,98.62,1256730.1,USD_SWAP
USIG,2025-04-30,US45262BAH69,100.89,1161044.03,USD_SWAP
USIG,2025-04-30,US136375BE10,111.28,446929.87,USD_SWAP
USIG,2025-04-30,US74432QCJ22,74.33,590188.06,USD_SWAP
USIG,2025-04-30,US037833EA41,57.71,1294794.21,USD_SWAP
USIG,2025-04-30,US472140AA00,102.79,1340828.25,USD_SWAP
USIG,2025-04-30,US12623UAB17,97.44,1023366.94,USD_SWAP
USIG,2025-04-30,US06738ECG89,103.86,2881708.58,USD_SWAP
USIG,2025-04-30,US29273VAY65,98.81,1843287.04,USD_SWAP
USIG,2025-04-30,US92343VDU52,98.68,1863827.67,USD_SWAP
USIG,2025-04-30,US89837LAG05,61.14,247756.33,USD_SWAP
USIG,2025-04-30,US756109AG90,102.17,447299.68,USD_SWAP
USIG,2025-04-30,US00287YCA55,86.32,5175632.96,USD_SWAP
USIG,2025-04-30,US17275RAD44,106.25,3153147.56,USD_SWAP
USIG,2025-04-30,US931142DG53,85.05,600675.48,USD_SWAP
USIG,2025-04-30,US03938LBG86,102.36,835966.79,USD_SWAP
USIG,2025-04-30,US71845JAB44,100.54,464716.07,USD_SWAP
USIG,2025-04-30,US26884LAR06,100.09,1212166.16,USD_SWAP
USIG,2025-04-30,US209111EQ25,102.69,414647.8,USD_SWAP
USIG,2025-04-30,US12621VAB18,105.82,1072409.64,USD_SWAP
USIG,2025-04-30,US12634GAC78,87.5,295284.86,USD_SWAP
USIG,2025-04-30,US725906AN18,107.82,512987.59,USD_SWAP
USIG,2025-04-30,US82938BAE02,86.13,1480775.42,USD_SWAP
USIG,2025-04-30,US20030NCY58,77.34,1580600.06,USD_SWAP
USIG,2025-04-30,US82939GAM06,75.96,430236.97,USD_SWAP
USIG,2025-04-30,US05565ECZ60,98.33,395361.46,USD_SWAP
USIG,2025-04-30,US17327CBA09,98.67,3071740.99,USD_SWAP
USIG,2025-04-30,US896517AB53,69.69,470437.55,USD_SWAP
USIG,2025-04-30,US291011BB99,108.85,250756.22,USD_SWAP
USIG,2025-04-30,US02666TAH05,98.68,696436.64,USD_SWAP
USIG,2025-04-30,US064064AB48,100.72,331814.96,USD_SWAP
USIG,2025-04-30,US52532XAL91,99.17,195321.47,USD_SWAP
USIG,2025-04-30,US60687YDJ55,99.66,619558.59,USD_SWAP
USIG,2025-04-30,US09951LAC72,101.05,744388.75,USD_SWAP
USIG,2025-04-30,US806605AH42,111.7,584620.98,USD_SWAP
USIG,2025-04-30,US06051GGM50,89.03,2757750.75,USD_SWAP
USIG,2025-04-30,US136375BQ40,110.27,853938.49,USD_SWAP
USIG,2025-04-30,US034863BE99,100.33,1509728.35,USD_SWAP
USIG,2025-04-30,US14040HCY99,100.7,1923874.05,USD_SWAP
USIG,2025-04-30,US61747YGA73,101.72,2576603.9,USD_SWAP
USIG,2025-04-30,US713448BS62,95.31,546941.98,USD_SWAP
USIG,2025-04-30,US49456BAG68,97.42,1141745.15,USD_SWAP
USIG,2025-04-30,US045054AQ67,98.1,1128824.13,USD_SWAP
USIG,2025-04-30,US16411RAN98,99.63,2290170.34,USD_SWAP
USIG,2025-04-30,US30225VAT44,97.92,506949.03,USD_SWAP
USIG,2025-04-30,US378272BU12,99.46,1416988.72,USD_SWAP
USIG,2025-04-30,US693475CC77,100.83,2749063.51,USD_SWAP
USIG,2025-04-30,US92936UAM18,97.78,552219.53,USD_SWAP
USIG,2025-04-30,US29273VAU44,105.85,2424382.99,USD_SWAP
USIG,2025-04-30,US38141GC449,100.51,5408175.19,USD_SWAP
USIG,2025-04-30,US219350AX37,93.7,570023.0,USD_SWAP
USIG,2025-04-30,US682680CE12,95.04,2293084.78,USD_SWAP
USIG,2025-04-30,US759351AS87,100.84,913273.76,USD_SWAP
USIG,2025-04-30,US61744YAR99,91.16,1547602.82,USD_SWAP
USIG,2025-04-30,US101137AT41,92.53,717732.92,USD_SWAP
USIG,2025-04-30,US749983AA01,101.44,1229246.5,USD_SWAP
USIG,2025-04-30,US341081FA03,106.29,969097.47,USD_SWAP
USIG,2025-04-30,US96926GAC78,79.07,241983.23,USD_SWAP
USIG,2025-04-30,US842400ES88,102.08,816460.92,USD_SWAP
USIG,2025-04-30,US244199BF15,84.19,1246441.56,USD_SWAP
USIG,2025-04-30,US277432AY69,99.46,1215698.14,USD_SWAP
USIG,2025-04-30,US931142DB66,104.75,535004.88,USD_SWAP
USIG,2025-04-30,US05964HBK05,103.5,1666563.9,USD_SWAP
USIG,2025-04-30,US82939GAT58,70.57,729175.3,USD_SWAP
USIG,2025-04-30,US89417EAD13,108.72,1237367.41,USD_SWAP
USIG,2025-04-30,US55608JBN72,101.75,1199745.81,USD_SWAP
USIG,2025-04-30,US606822DL51,101.52,837682.6,USD_SWAP
USIG,2025-04-30,US37959EAC66,101.68,619089.54,USD_SWAP
USIG,2025-04-30,US00182YAC93,101.92,316098.59,USD_SWAP
USIG,2025-04-30,US00084DBF69,100.16,1013077.15,USD_SWAP
USIG,2025-04-30,US037833AL42,83.41,3613217.2,USD_SWAP
USIG,2025-04-30,US74251VAA08,105.99,923538.34,USD_SWAP
USIG,2025-04-30,US929089AH39,95.06,578042.2,USD_SWAP
USIG,2025-04-30,US12625GAG91,74.16,371949.27,USD_SWAP
USIG,2025-04-30,US485134BH28,104.78,133260.2,USD_SWAP
USIG,2025-04-30,US606822BK96,83.51,2064914.14,USD_SWAP
USIG,2025-04-30,US68389XBH70,85.83,1623246.3,USD_SWAP
USIG,2025-04-30,US30231GBF81,88.42,2639550.72,USD_SWAP
USIG,2025-04-30,US23331ABU25,99.95,821975.55,USD_SWAP
USIG,2025-04-30,US438516AT30,103.24,789469.56,USD_SWAP
USIG,2025-04-30,US91159HJU59,99.61,1334366.13,USD_SWAP
USIG,2025-04-30,US65535HBV06,101.01,1290245.5,USD_SWAP
USIG,2025-04-30,US82937JAC80,96.33,1872839.68,USD_SWAP
USIG,2025-04-30,US913017BK42,105.53,599109.57,USD_SWAP
USIG,2025-04-30,US61748UAF93,101.04,4463666.3,USD_SWAP
USIG,2025-04-30,US82620KBF93,72.59,1699613.74,USD_SWAP
USIG,2025-04-30,US026874AZ07,106.7,488276.57,USD_SWAP
