identifier_client,quantity,book_price,portfolio_name,position_date,curve_name
US82939GAD07,1013000.0,91.84,USIG01,2025-05-20,USD_SWAP
US49326EEP43,1540000.0,104.67,USIG01,2025-05-20,USD_SWAP
US25179MBG78,1720000.0,94.64,USIG01,2025-05-20,USD_SWAP
US26442CAB00,782000.0,104.84,USIG01,2025-05-20,USD_SWAP
US06050TJZ66,1958000.0,103.56,USIG01,2025-05-20,USD_SWAP
US20825CAP95,625000.0,104.08,USIG01,2025-05-20,USD_SWAP
US638671AE74,468000.0,112.33,USIG01,2025-05-20,USD_SWAP
US31847RAJ14,605000.0,96.35,USIG01,2025-05-20,USD_SWAP
US745310AP71,350000.0,99.19,USIG01,2025-05-20,USD_SWAP
US867229AD85,779000.0,100.79,USIG01,2025-05-20,USD_SWAP
US914744AD99,728000.0,75.49,USIG01,2025-05-20,USD_SWAP
US55261FAV67,645000.0,97.23,USIG01,2025-05-20,USD_SWAP
US171232AS07,1165000.0,110.2,USIG01,2025-05-20,USD_SWAP
US49337WAJ99,425000.0,100.31,USIG01,2025-05-20,USD_SWAP
US641423BP26,440000.0,109.03,USIG01,2025-05-20,USD_SWAP
US244199BG97,954000.0,65.65,USIG01,2025-05-20,USD_SWAP
US16876AAA25,679000.0,86.8,USIG01,2025-05-20,USD_SWAP
US13645RAF10,817000.0,103.89,USIG01,2025-05-20,USD_SWAP
US68389XBP96,2661000.0,83.1,USIG01,2025-05-20,USD_SWAP
US87612EAU01,730000.0,114.85,USIG01,2025-05-20,USD_SWAP
US74735K2C55,905000.0,89.36,USIG01,2025-05-20,USD_SWAP
US031162AW01,784000.0,108.04,USIG01,2025-05-20,USD_SWAP
US476556CX17,418000.0,105.84,USIG01,2025-05-20,USD_SWAP
US594918CU62,687000.0,90.25,USIG01,2025-05-20,USD_SWAP
US654106AD51,895000.0,78.41,USIG01,2025-05-20,USD_SWAP
US127097AM58,455000.0,96.62,USIG01,2025-05-20,USD_SWAP
US10373QBR02,2233000.0,72.61,USIG01,2025-05-20,USD_SWAP
US037833DQ02,2177000.0,66.77,USIG01,2025-05-20,USD_SWAP
US337358BA27,806000.0,113.97,USIG01,2025-05-20,USD_SWAP
US83368RBS04,1935000.0,105.31,USIG01,2025-05-20,USD_SWAP
US14040HDH57,1505000.0,101.06,USIG01,2025-05-20,USD_SWAP
US06849AAB52,965000.0,106.89,USIG01,2025-05-20,USD_SWAP
US713448BZ06,730000.0,83.63,USIG01,2025-05-20,USD_SWAP
US92343VGL27,1510000.0,70.0,USIG01,2025-05-20,USD_SWAP
US585055AY20,220000.0,83.82,USIG01,2025-05-20,USD_SWAP
US040555CH53,395000.0,97.96,USIG01,2025-05-20,USD_SWAP
US26442CAH79,1032000.0,98.56,USIG01,2025-05-20,USD_SWAP
US46625HHF01,3757000.0,109.3,USIG01,2025-05-20,USD_SWAP
US06738ECL74,2205000.0,106.43,USIG01,2025-05-20,USD_SWAP
US78478EAC21,150000.0,98.67,USIG01,2025-05-20,USD_SWAP
US92660FAT12,555000.0,99.06,USIG01,2025-05-20,USD_SWAP
US13645RBG83,1435000.0,71.69,USIG01,2025-05-20,USD_SWAP
US87088QAA22,710000.0,99.25,USIG01,2025-05-20,USD_SWAP
US37045XEP78,2274000.0,101.04,USIG01,2025-05-20,USD_SWAP
US001084AS13,960000.0,99.02,USIG01,2025-05-20,USD_SWAP
US907818FY94,730000.0,76.2,USIG01,2025-05-20,USD_SWAP
US694308KP16,1505000.0,107.59,USIG01,2025-05-20,USD_SWAP
US96337RAC60,1285000.0,100.31,USIG01,2025-05-20,USD_SWAP
US931142DQ36,545000.0,87.33,USIG01,2025-05-20,USD_SWAP
US86562MCK45,705000.0,71.01,USIG01,2025-05-20,USD_SWAP
US03063UAA97,490000.0,96.49,USIG01,2025-05-20,USD_SWAP
US961214EQ27,1501000.0,72.0,USIG01,2025-05-20,USD_SWAP
US50212YAK01,775000.0,100.81,USIG01,2025-05-20,USD_SWAP
US822582AD40,3818000.0,109.71,USIG01,2025-05-20,USD_SWAP
US369550AT59,714000.0,78.68,USIG01,2025-05-20,USD_SWAP
US92840VAQ59,1705000.0,106.9,USIG01,2025-05-20,USD_SWAP
US853254DC16,2450000.0,101.21,USIG01,2025-05-20,USD_SWAP
US046353AG32,1535000.0,83.7,USIG01,2025-05-20,USD_SWAP
US82937TAD46,255000.0,86.8,USIG01,2025-05-20,USD_SWAP
US36962G4B75,1015000.0,115.08,USIG01,2025-05-20,USD_SWAP
US00131LAK17,2612000.0,74.88,USIG01,2025-05-20,USD_SWAP
US589331AQ02,545000.0,104.49,USIG01,2025-05-20,USD_SWAP
US532457BJ65,640000.0,79.57,USIG01,2025-05-20,USD_SWAP
US50249AAM53,1135000.0,97.23,USIG01,2025-05-20,USD_SWAP
US172967LU33,1611000.0,83.5,USIG01,2025-05-20,USD_SWAP
US345277AE74,425000.0,109.84,USIG01,2025-05-20,USD_SWAP
US55336VBY56,805000.0,97.29,USIG01,2025-05-20,USD_SWAP
US378272CA49,825000.0,99.51,USIG01,2025-05-20,USD_SWAP
US91324PBE16,1089000.0,111.24,USIG01,2025-05-20,USD_SWAP
US904678AS85,10000.0,97.66,USIG01,2025-05-20,USD_SWAP
US454889AM82,520000.0,104.88,USIG01,2025-05-20,USD_SWAP
US22535WAN74,2575000.0,101.68,USIG01,2025-05-20,USD_SWAP
US29273VBE92,350000.0,99.78,USIG01,2025-05-20,USD_SWAP
US83368RBL50,1782000.0,101.27,USIG01,2025-05-20,USD_SWAP
US87089NAA81,1014000.0,98.38,USIG01,2025-05-20,USD_SWAP
US902133AG25,820000.0,115.97,USIG01,2025-05-20,USD_SWAP
US12189LAA98,1265000.0,103.38,USIG01,2025-05-20,USD_SWAP
US345370CA64,1100000.0,105.14,USIG01,2025-05-20,USD_SWAP
US013817AK77,975000.0,103.85,USIG01,2025-05-20,USD_SWAP
US260543DL48,705000.0,96.5,USIG01,2025-05-20,USD_SWAP
US250847EA44,241000.0,102.01,USIG01,2025-05-20,USD_SWAP
US20030NAM39,867000.0,108.69,USIG01,2025-05-20,USD_SWAP
US677347CE41,525000.0,111.57,USIG01,2025-05-20,USD_SWAP
US38239KAA60,415000.0,90.31,USIG01,2025-05-20,USD_SWAP
US913017BS77,540000.0,103.3,USIG01,2025-05-20,USD_SWAP
US927804FB53,950000.0,104.71,USIG01,2025-05-20,USD_SWAP
US008252AR98,455000.0,97.37,USIG01,2025-05-20,USD_SWAP
US045054AS24,1345000.0,99.32,USIG01,2025-05-20,USD_SWAP
US20030NDH17,2394000.0,81.82,USIG01,2025-05-20,USD_SWAP
US695114CB21,564000.0,104.11,USIG01,2025-05-20,USD_SWAP
US36962G3A02,460000.0,106.36,USIG01,2025-05-20,USD_SWAP
US842400EV18,430000.0,100.27,USIG01,2025-05-20,USD_SWAP
US06051GMB22,3750000.0,97.55,USIG01,2025-05-20,USD_SWAP
US149123CB51,2557000.0,81.4,USIG01,2025-05-20,USD_SWAP
US05946KAR23,1270000.0,102.1,USIG01,2025-05-20,USD_SWAP
US345370DA55,3770000.0,81.7,USIG01,2025-05-20,USD_SWAP
US92840VAU61,1300000.0,98.89,USIG01,2025-05-20,USD_SWAP
US713448CC02,280000.0,78.93,USIG01,2025-05-20,USD_SWAP
US745332BX33,325000.0,107.06,USIG01,2025-05-20,USD_SWAP
US035240AS95,460000.0,88.21,USIG01,2025-05-20,USD_SWAP
US539830AW96,400000.0,103.68,USIG01,2025-05-20,USD_SWAP
US771196BH42,1225000.0,83.55,USIG01,2025-05-20,USD_SWAP
US251526CY36,1715000.0,97.46,USIG01,2025-05-20,USD_SWAP
US149123BS95,1191000.0,98.3,USIG01,2025-05-20,USD_SWAP
US07274NAZ69,759000.0,87.34,USIG01,2025-05-20,USD_SWAP
US24703TAP12,1105000.0,98.28,USIG01,2025-05-20,USD_SWAP
US89153VAX73,1208000.0,72.15,USIG01,2025-05-20,USD_SWAP
US06738ECV56,2875000.0,96.97,USIG01,2025-05-20,USD_SWAP
US494550AQ90,735000.0,109.31,USIG01,2025-05-20,USD_SWAP
US20030NCL38,1490000.0,91.31,USIG01,2025-05-20,USD_SWAP
US03217KAB44,1655000.0,94.55,USIG01,2025-05-20,USD_SWAP
US14040HDA05,2575000.0,104.02,USIG01,2025-05-20,USD_SWAP
US87612GAK76,1105000.0,97.87,USIG01,2025-05-20,USD_SWAP
US89417EAH27,1014000.0,99.37,USIG01,2025-05-20,USD_SWAP
US853254CZ10,2060000.0,102.62,USIG01,2025-05-20,USD_SWAP
US04365XAA63,281000.0,87.64,USIG01,2025-05-20,USD_SWAP
US842400JG95,625000.0,97.87,USIG01,2025-05-20,USD_SWAP
US209111ES80,783000.0,107.97,USIG01,2025-05-20,USD_SWAP
US07274EAL74,2375000.0,104.14,USIG01,2025-05-20,USD_SWAP
US87612EBA38,1627000.0,83.7,USIG01,2025-05-20,USD_SWAP
US10112RBH66,860000.0,104.38,USIG01,2025-05-20,USD_SWAP
US931142EP44,1048000.0,67.22,USIG01,2025-05-20,USD_SWAP
US737679DB35,753000.0,110.21,USIG01,2025-05-20,USD_SWAP
US874060AY21,2550000.0,73.26,USIG01,2025-05-20,USD_SWAP
US453258AP01,175000.0,106.64,USIG01,2025-05-20,USD_SWAP
US010392FB98,796000.0,106.62,USIG01,2025-05-20,USD_SWAP
US00206RFW79,1026000.0,94.43,USIG01,2025-05-20,USD_SWAP
US06051GHU67,2335000.0,85.32,USIG01,2025-05-20,USD_SWAP
US46128MAS08,735000.0,100.94,USIG01,2025-05-20,USD_SWAP
US925650AF04,420000.0,99.49,USIG01,2025-05-20,USD_SWAP
US00205GAC15,440000.0,93.91,USIG01,2025-05-20,USD_SWAP
US48305QAF00,1080000.0,70.21,USIG01,2025-05-20,USD_SWAP
US14040HDF91,1510000.0,102.39,USIG01,2025-05-20,USD_SWAP
US00654GAA13,572000.0,86.3,USIG01,2025-05-20,USD_SWAP
US48126PAA03,940000.0,82.8,USIG01,2025-05-20,USD_SWAP
US350930AA10,1745000.0,99.95,USIG01,2025-05-20,USD_SWAP
US459200KB68,2994000.0,86.59,USIG01,2025-05-20,USD_SWAP
US21987BBG23,2332000.0,100.43,USIG01,2025-05-20,USD_SWAP
US911312AJ59,2394000.0,107.5,USIG01,2025-05-20,USD_SWAP
US72650RBP64,920000.0,99.22,USIG01,2025-05-20,USD_SWAP
US125523CJ75,1324000.0,75.61,USIG01,2025-05-20,USD_SWAP
US462613AR18,615000.0,99.57,USIG01,2025-05-20,USD_SWAP
US928668BX96,645000.0,99.66,USIG01,2025-05-20,USD_SWAP
US052528AT35,1610000.0,95.72,USIG01,2025-05-20,USD_SWAP
US72014TAD19,690000.0,68.77,USIG01,2025-05-20,USD_SWAP
US872898AD36,1195000.0,75.4,USIG01,2025-05-20,USD_SWAP
US023135AQ91,2263000.0,96.57,USIG01,2025-05-20,USD_SWAP
US91324PAX06,803000.0,109.86,USIG01,2025-05-20,USD_SWAP
US478160CG79,1413000.0,80.01,USIG01,2025-05-20,USD_SWAP
US446150BD56,1975000.0,99.73,USIG01,2025-05-20,USD_SWAP
US04273WAE12,780000.0,100.22,USIG01,2025-05-20,USD_SWAP
US06406RBU05,1640000.0,108.71,USIG01,2025-05-20,USD_SWAP
US59562VAP22,669000.0,104.57,USIG01,2025-05-20,USD_SWAP
US084664BV29,550000.0,87.92,USIG01,2025-05-20,USD_SWAP
US015271BE86,775000.0,98.66,USIG01,2025-05-20,USD_SWAP
US031162CR97,2210000.0,75.21,USIG01,2025-05-20,USD_SWAP
US74005PBD50,1010000.0,78.55,USIG01,2025-05-20,USD_SWAP
US928668CH38,725000.0,98.09,USIG01,2025-05-20,USD_SWAP
US853254CU23,1500000.0,103.77,USIG01,2025-05-20,USD_SWAP
US377372AE71,4133000.0,109.7,USIG01,2025-05-20,USD_SWAP
US983024AN02,2621000.0,104.82,USIG01,2025-05-20,USD_SWAP
US404530AC17,840000.0,68.49,USIG01,2025-05-20,USD_SWAP
US668444AC61,605000.0,92.47,USIG01,2025-05-20,USD_SWAP
US06738ECE32,3092000.0,111.07,USIG01,2025-05-20,USD_SWAP
US01609WAU62,1833000.0,85.76,USIG01,2025-05-20,USD_SWAP
US95000U2Q52,5419000.0,73.52,USIG01,2025-05-20,USD_SWAP
US416515AS38,608000.0,103.89,USIG01,2025-05-20,USD_SWAP
US761713BA36,1168000.0,100.3,USIG01,2025-05-20,USD_SWAP
US478160CM48,1209000.0,76.33,USIG01,2025-05-20,USD_SWAP
US49427RAQ56,863000.0,76.68,USIG01,2025-05-20,USD_SWAP
US12803RAC88,770000.0,108.25,USIG01,2025-05-20,USD_SWAP
US29273RBE80,853000.0,93.29,USIG01,2025-05-20,USD_SWAP
US136385BC44,755000.0,97.22,USIG01,2025-05-20,USD_SWAP
US19828AAC18,815000.0,98.61,USIG01,2025-05-20,USD_SWAP
US49456BBC46,210000.0,101.31,USIG01,2025-05-20,USD_SWAP
US592189AA23,415000.0,75.32,USIG01,2025-05-20,USD_SWAP
US002824BN93,573000.0,93.72,USIG01,2025-05-20,USD_SWAP
US694308KR71,1310000.0,99.87,USIG01,2025-05-20,USD_SWAP
US92213HAA05,15000.0,100.39,USIG01,2025-05-20,USD_SWAP
US58013MEC47,1217000.0,108.4,USIG01,2025-05-20,USD_SWAP
US556079AF83,1585000.0,105.05,USIG01,2025-05-20,USD_SWAP
US00111VAD91,10000.0,100.05,USIG01,2025-05-20,USD_SWAP
US69351UAM53,405000.0,109.3,USIG01,2025-05-20,USD_SWAP
US370334CH52,641000.0,91.24,USIG01,2025-05-20,USD_SWAP
US665772CE73,490000.0,99.36,USIG01,2025-05-20,USD_SWAP
US00206RDR03,1575000.0,98.25,USIG01,2025-05-20,USD_SWAP
US404119DB22,2425000.0,100.69,USIG01,2025-05-20,USD_SWAP
US539439BA62,1165000.0,99.79,USIG01,2025-05-20,USD_SWAP
US22303QAH39,248000.0,110.95,USIG01,2025-05-20,USD_SWAP
US25156PBC68,896000.0,93.33,USIG01,2025-05-20,USD_SWAP
US87612EAR71,747000.0,110.47,USIG01,2025-05-20,USD_SWAP
US724060AA67,366574.0,101.85,USIG01,2025-05-20,USD_SWAP
US459200KK67,1159000.0,71.84,USIG01,2025-05-20,USD_SWAP
US29336TAE01,750000.0,99.09,USIG01,2025-05-20,USD_SWAP
US136385AE19,690000.0,103.57,USIG01,2025-05-20,USD_SWAP
US226373AT56,1090000.0,104.21,USIG01,2025-05-20,USD_SWAP
US17275RAF91,3020000.0,101.59,USIG01,2025-05-20,USD_SWAP
US00135TAE47,1420000.0,101.4,USIG01,2025-05-20,USD_SWAP
US12803RAH75,1755000.0,103.1,USIG01,2025-05-20,USD_SWAP
US70109HAJ41,400000.0,108.61,USIG01,2025-05-20,USD_SWAP
US045054AR41,1060000.0,100.45,USIG01,2025-05-20,USD_SWAP
US980236AR40,1600000.0,94.85,USIG01,2025-05-20,USD_SWAP
US369550BH03,1122000.0,88.04,USIG01,2025-05-20,USD_SWAP
US872652AA01,400000.0,100.39,USIG01,2025-05-20,USD_SWAP
US03770DAD57,1100000.0,101.75,USIG01,2025-05-20,USD_SWAP
US12591DAD30,385000.0,95.82,USIG01,2025-05-20,USD_SWAP
US25278XBC20,1385000.0,99.24,USIG01,2025-05-20,USD_SWAP
US907818FT00,1336000.0,75.26,USIG01,2025-05-20,USD_SWAP
US30225VAU17,780000.0,97.84,USIG01,2025-05-20,USD_SWAP
US822582CK64,870000.0,71.14,USIG01,2025-05-20,USD_SWAP
US674599DE26,835000.0,108.64,USIG01,2025-05-20,USD_SWAP
US66989HAF55,983000.0,80.75,USIG01,2025-05-20,USD_SWAP
US494550AT30,840000.0,100.88,USIG01,2025-05-20,USD_SWAP
US68902VAL18,1176000.0,75.1,USIG01,2025-05-20,USD_SWAP
US117043AU39,722000.0,89.26,USIG01,2025-05-20,USD_SWAP
US00973RAM51,1215000.0,100.49,USIG01,2025-05-20,USD_SWAP
US14448CAR51,2393000.0,77.99,USIG01,2025-05-20,USD_SWAP
US343498AD32,260000.0,100.5,USIG01,2025-05-20,USD_SWAP
US224044CF21,1061000.0,92.76,USIG01,2025-05-20,USD_SWAP
US61744YAL20,3246000.0,85.49,USIG01,2025-05-20,USD_SWAP
US958667AE72,830000.0,101.64,USIG01,2025-05-20,USD_SWAP
US50220PAE34,1051000.0,75.42,USIG01,2025-05-20,USD_SWAP
US82938NAD66,310000.0,87.66,USIG01,2025-05-20,USD_SWAP
US82938NAJ37,735000.0,84.02,USIG01,2025-05-20,USD_SWAP
US913017CW70,1194000.0,90.4,USIG01,2025-05-20,USD_SWAP
US444859CD21,25000.0,98.6,USIG01,2025-05-20,USD_SWAP
US446413BB10,740000.0,100.44,USIG01,2025-05-20,USD_SWAP
US834423AF20,620000.0,100.6,USIG01,2025-05-20,USD_SWAP
US46647PCD69,3218000.0,74.36,USIG01,2025-05-20,USD_SWAP
US4042Q1AB39,685000.0,100.06,USIG01,2025-05-20,USD_SWAP
US361448BS11,700000.0,98.78,USIG01,2025-05-20,USD_SWAP
US059165EC09,457000.0,107.87,USIG01,2025-05-20,USD_SWAP
US126650CM08,988000.0,93.7,USIG01,2025-05-20,USD_SWAP
US64110DAN49,655000.0,100.17,USIG01,2025-05-20,USD_SWAP
US478160BV55,2896000.0,80.24,USIG01,2025-05-20,USD_SWAP
US771196AU61,1285000.0,117.85,USIG01,2025-05-20,USD_SWAP
US55354LAA70,260000.0,97.41,USIG01,2025-05-20,USD_SWAP
US55608JBQ04,1620000.0,104.37,USIG01,2025-05-20,USD_SWAP
US010392EZ75,390000.0,107.61,USIG01,2025-05-20,USD_SWAP
US78409VAB09,305000.0,111.34,USIG01,2025-05-20,USD_SWAP
US05526DCC74,1110000.0,100.12,USIG01,2025-05-20,USD_SWAP
US745332BU93,425000.0,98.64,USIG01,2025-05-20,USD_SWAP
US693475BU84,3340000.0,109.18,USIG01,2025-05-20,USD_SWAP
US345370CX67,515000.0,112.5,USIG01,2025-05-20,USD_SWAP
US10549PAG63,220000.0,109.95,USIG01,2025-05-20,USD_SWAP
US87612GAF81,1520000.0,105.34,USIG01,2025-05-20,USD_SWAP
US404280ES41,2650000.0,99.14,USIG01,2025-05-20,USD_SWAP
US05635JAB61,897000.0,96.5,USIG01,2025-05-20,USD_SWAP
US29273VBA70,1895000.0,98.98,USIG01,2025-05-20,USD_SWAP
US345397B694,1515000.0,85.06,USIG01,2025-05-20,USD_SWAP
US36962G3P70,1270000.0,104.9,USIG01,2025-05-20,USD_SWAP
US11120BAA52,360000.0,100.64,USIG01,2025-05-20,USD_SWAP
US893526DF78,560000.0,98.64,USIG01,2025-05-20,USD_SWAP
US29736RAC43,616000.0,105.59,USIG01,2025-05-20,USD_SWAP
US037735CE55,325000.0,101.75,USIG01,2025-05-20,USD_SWAP
US03523TBU16,2999000.0,101.04,USIG01,2025-05-20,USD_SWAP
US233853BF64,490000.0,99.61,USIG01,2025-05-20,USD_SWAP
US370425RZ53,708000.0,109.31,USIG01,2025-05-20,USD_SWAP
US629377CT71,1200000.0,107.11,USIG01,2025-05-20,USD_SWAP
US031162DA53,1105000.0,70.63,USIG01,2025-05-20,USD_SWAP
US59562VAM90,2631000.0,105.68,USIG01,2025-05-20,USD_SWAP
US06417XAG60,1874000.0,92.16,USIG01,2025-05-20,USD_SWAP
US224044CU97,675000.0,97.87,USIG01,2025-05-20,USD_SWAP
US694308KM84,1515000.0,103.5,USIG01,2025-05-20,USD_SWAP
US037833BA77,2943000.0,76.94,USIG01,2025-05-20,USD_SWAP
US113004AA39,550000.0,101.2,USIG01,2025-05-20,USD_SWAP
US185508AE83,382000.0,108.07,USIG01,2025-05-20,USD_SWAP
US16411QAS03,1885000.0,100.25,USIG01,2025-05-20,USD_SWAP
US91324PDT66,2031000.0,80.12,USIG01,2025-05-20,USD_SWAP
US86562MCQ15,480000.0,73.41,USIG01,2025-05-20,USD_SWAP
US889175BD66,447000.0,107.11,USIG01,2025-05-20,USD_SWAP
US20030NCJ81,1807000.0,85.59,USIG01,2025-05-20,USD_SWAP
US82939CAE75,790000.0,87.87,USIG01,2025-05-20,USD_SWAP
US883556CM25,1910000.0,70.57,USIG01,2025-05-20,USD_SWAP
US773903AE95,312000.0,108.58,USIG01,2025-05-20,USD_SWAP
US984851AH89,910000.0,109.03,USIG01,2025-05-20,USD_SWAP
US82939GAJ76,1202000.0,79.32,USIG01,2025-05-20,USD_SWAP
US760130AB09,800000.0,99.95,USIG01,2025-05-20,USD_SWAP
US55336VBX73,2002000.0,98.17,USIG01,2025-05-20,USD_SWAP
US369550BQ02,795000.0,71.48,USIG01,2025-05-20,USD_SWAP
US745867AT82,424000.0,102.82,USIG01,2025-05-20,USD_SWAP
US639057AN83,2335000.0,101.45,USIG01,2025-05-20,USD_SWAP
US11135FBV22,3575000.0,95.53,USIG01,2025-05-20,USD_SWAP
US58769JBH95,300000.0,98.83,USIG01,2025-05-20,USD_SWAP
US71845JAC27,280000.0,94.3,USIG01,2025-05-20,USD_SWAP
US931142CY78,665000.0,99.19,USIG01,2025-05-20,USD_SWAP
US36321PAC41,2050000.0,76.85,USIG01,2025-05-20,USD_SWAP
US04686JAG67,975000.0,100.72,USIG01,2025-05-20,USD_SWAP
US883203CE97,900000.0,99.01,USIG01,2025-05-20,USD_SWAP
US092113AX77,855000.0,102.77,USIG01,2025-05-20,USD_SWAP
US571748BH49,808000.0,93.8,USIG01,2025-05-20,USD_SWAP
US92343VFT61,4072000.0,69.65,USIG01,2025-05-20,USD_SWAP
US02666TAJ60,745000.0,96.81,USIG01,2025-05-20,USD_SWAP
US29446MAG78,774000.0,81.18,USIG01,2025-05-20,USD_SWAP
US09261HBX44,1605000.0,99.06,USIG01,2025-05-20,USD_SWAP
US341099CH09,724000.0,109.43,USIG01,2025-05-20,USD_SWAP
US096630AK44,940000.0,98.94,USIG01,2025-05-20,USD_SWAP
US89681LAA08,940000.0,82.68,USIG01,2025-05-20,USD_SWAP
US456837BS18,525000.0,100.17,USIG01,2025-05-20,USD_SWAP
US67777JAM09,765000.0,71.02,USIG01,2025-05-20,USD_SWAP
US00188LAA52,875000.0,95.61,USIG01,2025-05-20,USD_SWAP
US91324PDY51,1500000.0,71.27,USIG01,2025-05-20,USD_SWAP
US30212PBL85,1465000.0,98.06,USIG01,2025-05-20,USD_SWAP
US250847EB27,160000.0,110.24,USIG01,2025-05-20,USD_SWAP
US02772AAA79,350000.0,100.47,USIG01,2025-05-20,USD_SWAP
US75968NAG60,460000.0,101.81,USIG01,2025-05-20,USD_SWAP
US718547AY80,995000.0,94.43,USIG01,2025-05-20,USD_SWAP
US110122CQ99,2955000.0,87.21,USIG01,2025-05-20,USD_SWAP
US02364WAJ45,1575000.0,106.46,USIG01,2025-05-20,USD_SWAP
US46090BAA70,100000.0,91.75,USIG01,2025-05-20,USD_SWAP
US532457BC13,430000.0,105.78,USIG01,2025-05-20,USD_SWAP
US126408GK35,981000.0,106.75,USIG01,2025-05-20,USD_SWAP
US345397E250,1235000.0,97.27,USIG01,2025-05-20,USD_SWAP
US406216BJ98,1515000.0,94.05,USIG01,2025-05-20,USD_SWAP
US251799AA02,690000.0,111.26,USIG01,2025-05-20,USD_SWAP
US127097AL75,800000.0,98.9,USIG01,2025-05-20,USD_SWAP
US404119AJ84,510000.0,112.34,USIG01,2025-05-20,USD_SWAP
US548661CL92,465000.0,103.31,USIG01,2025-05-20,USD_SWAP
US20825VAB80,600000.0,104.69,USIG01,2025-05-20,USD_SWAP
US95000U3V39,2615000.0,101.06,USIG01,2025-05-20,USD_SWAP
US12622NAC65,250000.0,108.21,USIG01,2025-05-20,USD_SWAP
US199575AV32,395000.0,102.5,USIG01,2025-05-20,USD_SWAP
US37045XED49,1313000.0,103.12,USIG01,2025-05-20,USD_SWAP
US260543CK73,762000.0,88.84,USIG01,2025-05-20,USD_SWAP
US98385XAM83,437000.0,112.78,USIG01,2025-05-20,USD_SWAP
US254687EH59,1815000.0,112.73,USIG01,2025-05-20,USD_SWAP
US654106AL77,1654000.0,77.07,USIG01,2025-05-20,USD_SWAP
US78448TAM45,1270000.0,98.62,USIG01,2025-05-20,USD_SWAP
US45262BAH69,1130000.0,100.89,USIG01,2025-05-20,USD_SWAP
US136375BE10,395000.0,111.28,USIG01,2025-05-20,USD_SWAP
US74432QCJ22,790000.0,74.33,USIG01,2025-05-20,USD_SWAP
US472140AA00,1285000.0,102.79,USIG01,2025-05-20,USD_SWAP
US04010LBH50,1230000.0,98.13,USIG01,2025-05-20,USD_SWAP
US12623UAB17,1025000.0,97.44,USIG01,2025-05-20,USD_SWAP
US06738ECG89,2700000.0,103.86,USIG01,2025-05-20,USD_SWAP
US29273VAY65,1820000.0,98.81,USIG01,2025-05-20,USD_SWAP
US92343VDU52,1878000.0,98.68,USIG01,2025-05-20,USD_SWAP
US756109AG90,435000.0,102.17,USIG01,2025-05-20,USD_SWAP
US00287YCA55,5878000.0,86.32,USIG01,2025-05-20,USD_SWAP
US17275RAD44,2936000.0,106.25,USIG01,2025-05-20,USD_SWAP
US931142DG53,705000.0,85.05,USIG01,2025-05-20,USD_SWAP
US44701QBF81,760000.0,81.83,USIG01,2025-05-20,USD_SWAP
US03938LBG86,800000.0,102.36,USIG01,2025-05-20,USD_SWAP
US71845JAB44,455000.0,100.54,USIG01,2025-05-20,USD_SWAP
US26884LAR06,1195000.0,100.09,USIG01,2025-05-20,USD_SWAP
US209111EQ25,395000.0,102.69,USIG01,2025-05-20,USD_SWAP
US12621VAB18,1000000.0,105.82,USIG01,2025-05-20,USD_SWAP
US12634GAC78,330000.0,87.5,USIG01,2025-05-20,USD_SWAP
US725906AN18,475000.0,107.82,USIG01,2025-05-20,USD_SWAP
US82938BAE02,1680000.0,86.13,USIG01,2025-05-20,USD_SWAP
US20030NCY58,2003000.0,77.34,USIG01,2025-05-20,USD_SWAP
US82939GAM06,555000.0,75.96,USIG01,2025-05-20,USD_SWAP
US05565ECZ60,400000.0,98.33,USIG01,2025-05-20,USD_SWAP
US17327CBA09,3100000.0,98.67,USIG01,2025-05-20,USD_SWAP
US896517AB53,665000.0,69.69,USIG01,2025-05-20,USD_SWAP
US291011BB99,230000.0,108.85,USIG01,2025-05-20,USD_SWAP
US02666TAH05,695000.0,98.68,USIG01,2025-05-20,USD_SWAP
US064064AB48,325000.0,100.72,USIG01,2025-05-20,USD_SWAP
US592838AA44,239110.0,97.25,USIG01,2025-05-20,USD_SWAP
US52532XAL91,195000.0,99.17,USIG01,2025-05-20,USD_SWAP
US60687YDJ55,615000.0,99.66,USIG01,2025-05-20,USD_SWAP
US09951LAC72,727000.0,101.05,USIG01,2025-05-20,USD_SWAP
US806605AH42,520000.0,111.7,USIG01,2025-05-20,USD_SWAP
US06051GGM50,3097000.0,89.03,USIG01,2025-05-20,USD_SWAP
US136375BQ40,755000.0,110.27,USIG01,2025-05-20,USD_SWAP
US81685VAA17,677000.0,83.15,USIG01,2025-05-20,USD_SWAP
US034863BE99,1500000.0,100.33,USIG01,2025-05-20,USD_SWAP
US14040HCY99,1885000.0,100.7,USIG01,2025-05-20,USD_SWAP
US61747YGA73,2530000.0,101.72,USIG01,2025-05-20,USD_SWAP
US212015AV31,1350000.0,81.08,USIG01,2025-05-20,USD_SWAP
US674599EK76,1415000.0,95.67,USIG01,2025-05-20,USD_SWAP
US713448BS62,560000.0,95.31,USIG01,2025-05-20,USD_SWAP
US49456BAG68,1147000.0,97.42,USIG01,2025-05-20,USD_SWAP
US161175CJ14,1535000.0,90.46,USIG01,2025-05-20,USD_SWAP
US045054AQ67,1125000.0,98.1,USIG01,2025-05-20,USD_SWAP
US22003BAP13,560000.0,79.3,USIG01,2025-05-20,USD_SWAP
US16411RAN98,2295000.0,99.63,USIG01,2025-05-20,USD_SWAP
